Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Guatemala,GTM,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,..,4.52260388869141,-11.2980768649487,-1.08401181544511,9.45205522758738,6.50813680441473,6.81551123136745,6.27062983597075,0.621116783788509,15.9465011339307,11.4463194685866,-7.40446028250706,10.5760990882486,0.0777585744299927,4.73970692988061,10.16320400248,11.1111098351864,6.72727398679594,6.30323596297761,6.2500004567418,11.9658112306683,4.4454427575197,-1.24677557425372,0.087069426977024,2.65332875246051,-2.11864517821262,5.15151635000835,6.99876467333208,5.040400270603,3.80952337225919,0.423430147793908,-1.26493335066409,11.3878998309997,8.43319513366494,2.96382519786957,1.32297377536297,-0.0121720407488652,6.17080062266776,9.70171713706985,7.62926782591545,7.85488133407493,5.36977381451003,-0.0891497368391043,-1.45313788758952,-6.64207880981004,1.66086030714008,5.71191737749123,8.27585662416944,11.339539756212,14.3336995803643,7.7926315270612,4.13395987392464,5.83896981053161,5.6448162870313,3.63636630554551,0.943115552502945,-3.06299312685773,2.05883161919812,7.62529699927433,2.73864829240951,1.52323967480041,4.98261603545269
Guinea,GIN,General government final consumption expenditure (constant 2015 US$),NE.CON.GOVT.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,177668029.733357,232942597.377759,249287989.909586,418784561.437266,642774028.472612,900639560.345472,1030757618.39727,1457333100.01354,1462685064.84111,1715036050.88477,1740415413.1628,1773149433.24475,1927095293.15844,1361006895.97499,1420632050.25793,1659288725.79479
Guinea,GIN,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1363299000000,1787437000000,1912860000000,3213457000000,4932194000000,6910872000000,7909306094700,11182545114600,11223612313400,13159975582800,13354718887300,13605896642300,14787168462500,10443405845500,10900927175200,12732209976000
Guinea,GIN,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,228288286.93742,243414312.474834,266587309.584107,284294082.709621,292118642.15508,300020003.499332,283791510.167447,273315083.784733,265864871.819236,277668954.414993,289116148.677223,279485672.432533,244216985.850461,240830874.455718,212196798.39924,207930052.539317,241669011.13337,281898658.054312,252613821.109407,205236129.198172,264782520.029133,425808146.836688,415686320.528693,669319165.308362,861357464.830597,1016520904.61035,1105644870.49425,1580953346.58555,1561966558.07997,1715036050.88477,1451301966.40425,1577198552.53768,1835694145.66038,2070513241.99623,2454827835.90715,2786225125.00493
Guinea,GIN,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76123300000,104279300000,126467900000,168201400000,192847000000,226172509800,255980311100,261149911400,259653311300,275284194600,290277412600,306127783900,302055334200,334129068300,370680200000,405579689800,477500217300,559549469800,566848060000,747948860000,1363299000000,1787437000000,1912860000000,3213457000000,4932194000000,6768028000000,7723846000000,10921033000000,10955819000000,12837931000000,13015170234800,14334084360400,16541686296700,19015336663800,23480630037300,27201957688800
Guinea,GIN,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.4419509995491,11.9230848387834,11.1809654318805,11.6895823198276,10.9541039477421,9.95072034021345,8.64000898832564,8.33507263149328,7.85863366359048,7.51734473887142,7.4726936515313,7.3865697156991,6.80578126319153,6.95785078089094,7.08418078610901,7.34881636251547,8.19161825659522,8.17941177468042,6.94861037844078,6.98778053319186,6.27443868849983,6.77831468288347,5.96892051393693,9.96469666132899,12.5681987969638,14.9815822248922,14.4754951517626,18.8734180202807,17.7931452170859,19.5018941384335,16.8835442748837,15.2760215806747,15.4819047734539,15.402325246451,17.3145455182147,17.3145455182339
Guinea,GIN,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31.1111502319007,7.01691863825131,67.9922733498531,53.4856075559748,40.1176028355738,14.4472954310252,41.3846547435228,0.367243756936702,17.2525851332922,1.47981508988913,1.88081648980918,8.68205786987599,-29.3752156000367,4.38095901345386,16.7993306566274
Guinea-Bissau,GNB,General government final consumption expenditure (constant 2015 US$),NE.CON.GOVT.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,72263335.2134456,36382987.5258638,35757011.0142018,49641248.9451379,57284547.7550236,87291175.9471663,66748262.8609927,66056102.3907847,58083559.8004866,59358138.4110994,66762553.9347017,74805632.8273709,79156335.1871025,63711747.158382,120264174.557623,118721275.137146,116621078.075027,122379180.512549,128612860.130224,149945008.073007,163472640.415344,..
Guinea-Bissau,GNB,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37442135500,18851285300,18526945200,25720849500,29681107200,45228580000,34584585600,34225953300,30095103000,30755506300,34591990300,38759387900,41013637400,33011261700,62313032000,61513602400,60425417600,63408889800,66638775000,77691699300,84700833900,..
Guinea-Bissau,GNB,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,..,..,..,..,..,..,..,..,..,..,15699075.3705926,17008642.855928,19980071.4271443,21866949.1525424,24926644.7368421,24950519.1973575,27989656.3795239,21309635.0925587,25914409.221902,26366565.9633253,30585589.6501027,44079242.4242424,48726909.6529251,41635434.4112018,21368892.8325322,25793746.875403,17246190.731246,18597222.7606042,15850134.5704775,23932889.0782773,25106424.3631779,27302176.5509547,20318827.3607085,16706667.4317339,16785422.6517415,16273306.1644927,17735656.1387078,18846285.2429817,19154107.1660431,24200132.8246216,68919893.8902406,57437878.3548883,60082134.807295,78716528.1306659,75452214.708593,85780672.2472321,66375287.3136385,74340254.5621004,76625704.9327354,73137743.1620346,78196624.3345972,95303504.3499333,96666016.4608683,74504249.4466487,145872167.155807,118721275.137146,115805305.923535,125523534.818422,189937284.688984,212830958.968171,236454674.019174,..
Guinea-Bissau,GNB,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,..,..,..,..,..,..,..,..,..,..,8620000,9158500,10758500,12901500,15155400,15895400,18421500,13116900,17984600,20140000,23461500,29092300,36507700,37600000,39646200,63492300,99046200,159938500,270600000,666492300,844138500,1536738500,2167523100,2591307700,3329230800,4524615400,7196153800,11000000000,11300000000,14900000000,48947460000,42067370000,41679770000,45647510000,39788820000,45228580000,34676149300,35581751100,34175064400,34396197900,38691244000,44911643000,49353443700,36797619000,72025447400,70189406900,68626872800,72886081500,105500000000,124700000000,136100000000,..
Guinea-Bissau,GNB,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,..,..,..,..,..,..,..,..,..,..,19.9394875875533,21.6560102906542,22.7815587638646,24.466725329409,25.2356990378883,22.8933795942234,24.9048231928574,18.5347580585905,21.1258439953577,22.2431572471939,27.6407869934025,28.4874822640519,29.4380375340482,25.4530266424141,15.4311543025909,17.9302229237037,13.2433774221235,10.6981200857516,9.63779382849963,11.2285588696725,10.2911210864695,10.617202735841,8.97817956552155,7.05277333762717,7.12393665765342,6.40764790096041,6.55856467928182,7.01776771188874,9.27750410509031,10.7821307810246,18.5720096374571,14.6293300412095,14.3803676536548,16.4865662369933,14.1810697241755,14.612679150674,11.2051201905211,10.6671116873773,8.82627303414024,8.81043380814184,9.20091887328633,8.66538353193591,9.77143715139909,7.12218196747734,13.8278513376897,11.3258843105582,9.82229182201858,9.29681982140964,12.6235200292059,14.7836395969176,16.5149860453828,..
Guinea-Bissau,GNB,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-49.6522165515907,-1.72051982047081,38.8294142522751,15.3970719357461,52.3817143856413,-23.5337797472306,-1.0369715113776,-12.0693506000898,2.19438790423811,12.4741370295699,12.0472906122433,5.81600902938924,-19.5114996067137,88.7629517656394,-1.28292521538673,-1.76901491303329,4.93744572813677,5.09374191881847,16.5863257540373,9.02172904332394,..
Guyana,GUY,General government final consumption expenditure (constant 2015 US$),NE.CON.GOVT.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,19483170.9735752,22166481.9459838,22516479.0293414,21349822.084816,27183106.8074433,32000000,34764705.8823529,39176470.5882353,34950000,39550000,45450000,50850000,55666666.6666667,76047619.047619,73727272.7272727,97041666.6666667,128040000,116000000,118400000,139200000,146000000,165714285.714286,124333333.333333,132666666.666667,79210526.3157895,81860465.1162791,158837209.302326,97142857.1428571,116300010,62536761.0294118,53999997.4683544,52012523.255814,62577937.6498801,69009215.8218126,83790313.8105568,93283097.1830986,114371085.470085,131379700.985246,132294263.847089,131836879.066057,175830179.246834,178616575.948854,186815839.299295,208122631.56836,214123097.714408,222008755.47217,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,33400000,38000000,38600000,36600000,46600000,54400000,59100000,66600000,69900000,79100000,90900000,101700000,116900000,159700000,162200000,232900000,320100000,290000000,296000000,348000000,365000000,464000000,373000000,398000000,301000000,352000000,683000000,952000000,1163000100,1700999900,2132999900,5815000100,7828500000,8984999900,11588200400,13246199800,16057700400,18708600800,19912800300,23466700800,32076699600,33458599900,35619242000,40350462000,42462216200,44374000000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,11.4461960246744,11.9271814187068,11.5499700777977,12.1473614337869,13.9562743336328,15.0068965517241,15.2006172839506,15.6595344462732,15.2121871599565,15.8644203770558,16.9716206123973,18.028718312356,19.5060904388453,24.7673697270471,16.9896302503404,19.6126315789474,28.1753366781093,25.7846536854272,23.3493728800189,26.2423648291984,24.2042440318302,29.0544789639624,25.7952973720609,27.1117166212534,18.0998185147433,18.0512820512821,31.4746558283252,27.3956826648724,28.105368006413,16.4666021180989,13.6163420472266,14.923266694041,16.7511875722172,15.1968741966037,15.4916244980613,15.0062866170925,16.2135118271072,17.5374496164751,18.4374364679016,18.9760248280568,24.6721060474628,25.0806947778099,25.727551565445,28.0087058529542,27.1793843032206,26.9140489952873,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Haiti,HTI,General government final consumption expenditure (constant 2015 US$),NE.CON.GOVT.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,438612078.623425,443799835.779836,455779370.045732,513583446.678816,526289679.422755,542967984.041349,555736566.878524,551814477.531662,558242910.730607,557754254.681516,563889518.492166,565134715.991302,572653203.264899,650329458.940751,755579476.198804,767587794.50965,744465247.339318,628705658.082538,637443843.899153,683907369.387316,822416329.163374,826057696.72895,831191603.954905,887114521.788566,969756878.690101,986743784.710971,1058208298.00304,1226253172.03869,1321944865.57532,1341426719.81613,1397427204.78823,1277812013.28335,1419504399.95523,1557403058.79665
Haiti,HTI,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19179313279,19406159790,19929992242,22457607300,23013216300,23742513200,24300848600,24129346300,24410444200,24389076600,24657355000,24711804100,25040567100,28437138500,33039435500,33564526600,32553440500,27491588500,27873685600,29905409200,35962029300,36121256400,36345748200,38791105300,42404830800,43147622000,46272570800,53620716100,57805053600,58656942100,61105691000,55875244000,62071066700,68101000000
Haiti,HTI,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,475783776.896654,466096495.461432,486171763.237483,401231281.485913,446571981.886405,463871167.658527,522733658.07289,708355750.565511,849666236.352328,810060937.749647,863169257.447357,852387387.968757,1019880718.74203,1071664440.5952,1160858134.00024,1226253172.03869,1154988372.28562,1192025631.10346,1355522941.08115,1079859827.30239,1060849292.94466,1560159510.36321
Haiti,HTI,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9335543800,11106660000,13165677200,16231651000,17721271300,18083553600,21666578300,26492363400,32513838000,32955304100,34794007500,34342773100,42404804500,46215850500,51801901200,59543297900,69730113000,78243370400,88672075400,90854546500,106016610600,126575000000
Haiti,HTI,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.98287753877131,7.36101271908804,8.02510683619889,8.31252567194673,7.39729910740716,6.45694589047821,6.9529949944419,7.43855264615954,8.10346184972203,6.98508151629048,7.27840732548793,6.55241371085916,7.43953745212035,7.19118472596498,7.66786339542768,8.26697500099843,8.25717515584204,7.92804259741613,8.23773996468872,7.30333800698013,7.31205783971625,7.44905588352977
Haiti,HTI,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.18276659701044,2.69931020700929,12.6824688505064,2.47403471161418,3.16903509050147,2.35162720684514,-0.705746135960041,1.16496276569249,-0.0875346627244085,1.09999408505692,0.220822955260203,1.33038850044946,13.5642750678758,16.184107272256,1.58928593074781,-3.01236514385995,-15.5493610575509,1.38986912305923,7.28903823181533,20.2525906249763,0.442764502168956,0.621494993180804,6.72804171355592,9.31586112860774,1.7516664634351,7.242458923924,15.8801319506545,7.80358377198174,1.47372668468557,4.1746958029713,-8.55967245342173,11.0886722928673,9.71456367770138
Honduras,HND,General government final consumption expenditure (constant 2015 US$),NE.CON.GOVT.KD,351834491.284617,366672244.762703,370269247.645794,377238524.112434,430969145.018117,421976679.131773,456598096.043234,465815491.932988,474133628.247386,526290577.362999,609247093.146341,629480392.270449,667698847.483331,615991522.25234,708165445.731546,757624616.121094,897009555.148404,950965023.414727,937523177.131848,989233937.940782,1103871263.84369,1117330228.98575,1079078433.31886,1061133146.46279,1099384942.12968,1157825185.50964,1265733028.84152,1342118559.07755,1463485367.55149,1503980324.07538,1301623602.55366,1169040989.79468,1319686950.50747,1195958920.07878,1135275515.84181,1103871263.84369,1162311507.22365,1151095702.93861,1328659593.9355,1458999045.83747,1688356340.41171,1796323214.29247,1852638357.91316,1921810355.07744,2024936723.95096,2230174136.25747,2316087197.0809,2612019144.6692,2725357798.497,2914751411.48717,2885141688.17466,2857468166.86503,2924479645.94072,3017039546.56676,2939709527.54883,3001207553.36019,3133258891.17935,3177862373.9045,3209561778.64696,3262960813.15354,3357740262.41704,3643164772.30672
Honduras,HND,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,2980105200,3105783800,3136251100,3195282200,3650390800,3574222900,3867472900,3945546000,4016002200,4457781500,5160439000,5331818900,5655536500,5217565600,5998296300,6417224900,7597841900,8054855000,7941000000,8379000000,9350000000,9464000000,9140000000,8988000000,9312000000,9807000000,10721000000,11368000000,12396000000,12739000000,11025000000,9902000000,11178000000,10130000000,9616000000,9350000000,9845000000,9750000000,11254000000,12358000000,14300700000,15215200000,15692200000,16278100000,17151600000,18890000000,19617700000,22124300000,23084300000,24688500000,24437700000,24203300000,24770900000,25554900000,24899900000,25420800000,26539300000,26917100000,27185600000,27637900000,28440700000,30858300000
